IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2099;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_4_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682476;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2099;Альфа 64 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;;html;stellazh_zakrytyy_alfa_64_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_1_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1649682478;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций.Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/771541f8-5c87-11eb-81b1-00155d001f02_IM-00001062_Alfa%2064%20532/photo_5_IM-00001062_Alfa%2064%20532Stellazh%20zakrytyy.jpg?1653656669;50;0.120;760;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2100;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_2_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682280;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
2100;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_3_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682279;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
2100;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_4_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682279;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
2100;Альфа 63 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;;html;stellazh_zakrytyy_alfa_63_14;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_1_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1649682281;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/55af71f9-3ac9-11eb-932e-00155d000b01_IM-00001006_Alfa%2063%20532/photo_5_IM-00001006_Alfa%2063%20532Stellazh%20zakrytyy.jpg?1653656659;50;0.120;760;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;23 640;RUB
2101;Альфа 62 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;;html;stellazh_zakrytyy_alfa_62_15;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_2_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682361;50;0.120;760;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2101;Альфа 62 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;;html;stellazh_zakrytyy_alfa_62_15;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_3_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682360;50;0.120;760;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2101;Альфа 62 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;;html;stellazh_zakrytyy_alfa_62_15;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_4_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682360;50;0.120;760;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2101;Альфа 62 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;;html;stellazh_zakrytyy_alfa_62_15;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_1_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1649682362;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 532» является частью модульного набора мебели «Альфа». Модуль разделен полками на пять секций. Стеллаж укомплектован дверцами. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/ddab0566-555b-11eb-b077-00155d001f02_IM-00001034_Alfa%2062%20532/photo_5_IM-00001034_Alfa%2062%20532Stellazh%20zakrytyy.jpg?1653570225;50;0.120;760;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2102;Альфа 61 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;;html;stellazh_zakrytyy_alfa_61_13;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 532» является частью модульного набора мебели для офиса «Альфа». Укомплектован дверцами с металлическими ручками и замком. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_2_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423035;50;0.120;760;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2102;Альфа 61 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;;html;stellazh_zakrytyy_alfa_61_13;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 532» является частью модульного набора мебели для офиса «Альфа». Укомплектован дверцами с металлическими ручками и замком. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_3_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423034;50;0.120;760;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
2102;Альфа 61 532;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;;html;stellazh_zakrytyy_alfa_61_13;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_1_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423037;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 532» является частью модульного набора мебели для офиса «Альфа». Укомплектован дверцами с металлическими ручками и замком. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c533b37c-5494-11eb-b077-00155d001f02_IM-00001024_Alfa%2061%20532/photo_4_IM-00001024_Alfa%2061%20532Stellazh%20zakrytyy.jpg?1649423035;50;0.120;760;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;23 640;RUB
